"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SHIROGOROV/Drone2/Material_016.Material_016","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_015.Material_015","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_014.Material_014","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_013.Material_013","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_012.Material_012","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_010.Material_010","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_009.Material_009","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_008.Material_008","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_007.Material_007","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_006.Material_006","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_005.Material_005","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_004.Material_004","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_003.Material_003","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_011.Material_011","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_024.Material_024","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_023.Material_023","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","2","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","123","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_002.Material_002","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material_001.Material_001","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/Drone2/Material.Material","49","0","12","1","0.000000","0","0"
"/Game/SHIROGOROV/W_Yellow-white.W_Yellow-white","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Mat_PolygonPrototype_Water.Mat_PolygonPrototype_Water","49","0","27","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Mat_PolygonPrototype_Glass.Mat_PolygonPrototype_Glass","49","0","45","1","0.000000","0","0"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","0","33","1","0.000000","0","0"
"/Game/SHIROGOROV/M_Blue-white.M_Blue-white","49","0","21","1","0.000000","0","0"
"/Game/SHIROGOROV/M_Black-red.M_Black-red","49","0","21","1","0.000000","0","0"
"/Game/SHIROGOROV/M_Black-green.M_Black-green","49","0","21","1","0.000000","0","0"
"/Game/SHIROGOROV/Material_004.Material_004","49","0","24","1","0.000000","0","0"
"/Game/SHIROGOROV/Material_002.Material_002","49","0","24","1","0.000000","0","0"
"/Game/SHIROGOROV/Material_001.Material_001","49","0","24","1","0.000000","0","0"
"/Game/SHIROGOROV/Material.Material","49","0","24","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Smooth.M_CobbleStone_Smooth","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Rough.M_CobbleStone_Rough","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_CobbleStone_Pebble.M_CobbleStone_Pebble","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ceramic_Tile_Checker.M_Ceramic_Tile_Checker","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","49","0","44","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Burst.M_Burst","49","0","15","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Hewn_Stone.M_Brick_Hewn_Stone","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Cut_Stone.M_Brick_Cut_Stone","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Old.M_Brick_Clay_Old","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_New.M_Brick_Clay_New","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Brick_Clay_Beveled.M_Brick_Clay_Beveled","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Checker_Dot.M_Tech_Checker_Dot","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Chair.M_Chair","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Moss.M_Ground_Moss","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Polished.M_Wood_Floor_Walnut_Polished","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Lake.M_Water_Lake","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Marble_Polished.M_Rock_Marble_Polished","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Heat_Distortion.M_Heat_Distortion","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_TableRound.M_TableRound","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_StatueGlass.M_StatueGlass","49","0","29","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Statue.M_Statue","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Spark.M_Spark","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_smoke_subUV.M_smoke_subUV","49","0","54","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Shelf.M_Shelf","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Pine.M_Wood_Pine","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Oak.M_Wood_Oak","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Panel.M_Tech_Panel","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile_Pulse.M_Tech_Hex_Tile_Pulse","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Slate.M_Rock_Slate","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Sandstone.M_Rock_Sandstone","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Rock_Basalt.M_Rock_Basalt","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Steel.M_Metal_Steel","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Gold.M_Metal_Gold","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Copper.M_Metal_Copper","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Chrome.M_Metal_Chrome","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Brushed_Nickel.M_Metal_Brushed_Nickel","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Lamp.M_Lamp","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Gravel.M_Ground_Gravel","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Ground_Grass.M_Ground_Grass","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Frame.M_Frame","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_explosion_subUV.M_explosion_subUV","49","0","9","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Dust_Particle.M_Dust_Particle","49","0","72","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Door.M_Door","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Tiles.M_Concrete_Tiles","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Poured.M_Concrete_Poured","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Panels.M_Concrete_Panels","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Concrete_Grime.M_Concrete_Grime","49","0","21","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseTexture.M_BaseTexture","49","0","66","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette_EMS.M_BaseColorPalette_EMS","49","0","41","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_BaseColorPalette.M_BaseColorPalette","49","0","66","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_AlphaTest.M_AlphaTest","49","0","44","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","5","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Mat_PolygonPrototype_01.Mat_PolygonPrototype_01","49","0","75","1","0.000000","0","0"
"/Game/Mixamo/phong1.phong1","49","0","24","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_10.Mat_PolygonPrototype_10","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_09.Mat_PolygonPrototype_09","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_08.Mat_PolygonPrototype_08","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_07.Mat_PolygonPrototype_07","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_06.Mat_PolygonPrototype_06","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_05.Mat_PolygonPrototype_05","49","0","33","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_04.Mat_PolygonPrototype_04","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_03.Mat_PolygonPrototype_03","49","0","21","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Alts/Mat_PolygonPrototype_02.Mat_PolygonPrototype_02","49","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","25","1","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Mat_Polygon_Prototype_Glow_Ring_FX.Mat_Polygon_Prototype_Glow_Ring_FX","49","0","29","1","0.000000","0","0"
"/Game/StarterContent/Props/Materials/M_Rock.M_Rock","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Water_Ocean.M_Water_Ocean","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Tech_Hex_Tile.M_Tech_Hex_Tile","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Rust.M_Metal_Rust","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_radial_ramp.M_radial_ramp","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Particles/Materials/M_Radial_Gradient.M_Radial_Gradient","49","0","12","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Floor_Walnut_Worn.M_Wood_Floor_Walnut_Worn","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_ColorGrid_LowSpec.M_ColorGrid_LowSpec","49","0","21","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Skybox_Master.M_LightStage_Skybox_Master","49","0","4","2","0.000000","0","0"
"/Game/PolygonPrototype/Materials/Base/Mat_PolygonPrototype_Gobal_Grid_01_Base.Mat_PolygonPrototype_Gobal_Grid_01_Base","49","0","33","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_SubSurface.M_SubSurface","49","0","84","1","0.000000","0","0"
"/Game/AssetsvilleTown/Materials/MasterMaterials/M_Plants.M_Plants","49","0","88","1","0.000000","0","0"
"/Engine/VREditor/BasicMeshes/M_Floor_01.M_Floor_01","49","0","21","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","2","1","0.000000","0","0"
"/Engine/EditorMaterials/MatineeCam_mat.MatineeCam_mat","49","0","12","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","100","1","0.000000","0","0"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","49","0","60","1","0.000000","0","0"
"/Game/Characters/MannequinsXR/Materials/M_Mannequin.M_Mannequin","49","0","56","2","0.000000","0","140"
"/Game/VRTemplate/Materials/M_TeleportCylinder.M_TeleportCylinder","49","0","15","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","108","6","0.000000","0","0"
"/Game/VRTemplate/Materials/M_TeleportNoise.M_TeleportNoise","49","0","9","1","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","49","0","21","1","0.000000","0","0"
"/Game/AnimStarterPack/UE4_Mannequin/Materials/M_UE4Man_Body.M_UE4Man_Body","49","0","120","2","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","49","0","63","3","0.000000","0","21"
"/Game/VRTemplate/Materials/M_GridRotation.M_GridRotation","49","0","42","2","0.000000","0","21"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","252","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","252","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","76","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","252","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","252","6","0.000000","0","0"
